,Om,H0,b,M
6662,0.285487920685658,69.2194191847075,0.684900792809881,-19.3827415191979
6663,0.287962187414095,68.5162845433847,0.678713475021966,-19.4025837361419
6664,0.284276877672393,69.0007854712473,0.68533086450539,-19.3913549967941
6665,0.287421365712817,68.7704477370322,0.6719353380462,-19.3934642373558
6666,0.293206810436279,68.7467607245818,0.675804446311771,-19.3935153585425
6667,0.291374210760373,68.9241737643427,0.673949598801352,-19.3870641419441
6668,0.287272997010014,68.5475598987157,0.67625651136421,-19.4020402842915
6669,0.287760779163196,68.6715983705076,0.6764864528919,-19.3939200062802
6670,0.284785954714203,68.688657878358,0.679159327223831,-19.3968600269191
6671,0.281393658837285,69.0957844331664,0.678808654990121,-19.3884921454131
6672,0.288148147952386,69.1305909252985,0.679995991829122,-19.3806416267479
6673,0.287885166050788,68.5846053004166,0.67779844528246,-19.397492420816
6674,0.291278727985385,68.7105350207424,0.674902276376348,-19.391209812099
6675,0.281709308887024,68.9143107848701,0.680064532564524,-19.3921174558585
6676,0.288778017037733,69.0269358946429,0.674224450195602,-19.3836518065444
6677,0.291496946536772,68.8592774239676,0.675988813023807,-19.3919765242989
6678,0.284863104178193,69.3114199160269,0.680669223452809,-19.3763699154609
6679,0.288830049669975,69.064566572569,0.6752211376193,-19.3825747480591
6680,0.289614824935871,69.0661693021386,0.678995900216871,-19.3829806834132
6681,0.290786626117923,68.651982812461,0.670431297424984,-19.3970195456236
6682,0.280851987681765,69.3585394596237,0.683952789693908,-19.3814597771001
6683,0.284186889600851,69.1472991377117,0.680616121028768,-19.3876968030828
6684,0.288003576699958,68.6901253694565,0.678435287404173,-19.3931354107255
6685,0.282389585722581,69.1324116650229,0.687549650344478,-19.3843027847079
6686,0.288826186985234,68.4884117162702,0.678292079519783,-19.4030382801663
6687,0.291389099066614,68.5376532280766,0.678732564116691,-19.4016819882551
6688,0.280717890109488,69.0570110040318,0.679785059892721,-19.3882243297925
6689,0.284206237017233,69.1677736264556,0.686621940226991,-19.3849399776827
6690,0.287909452430444,69.0924071637112,0.674444762893306,-19.3826672267635
6691,0.282895824793887,69.4204867888045,0.681075865609551,-19.3767761477829
6692,0.280548687298205,69.3854379743443,0.68678197979106,-19.3767651565688
6693,0.287994023259427,68.7856117616128,0.683915018196816,-19.3947636079427
6694,0.279888329459312,69.1248836408189,0.682075243243595,-19.3876776974485
6695,0.289836183004422,68.8842562173578,0.673069266828968,-19.3872203609292
6696,0.290043735816047,68.8883209548437,0.679086605107198,-19.386637497223
6697,0.28789306184428,69.1436405315194,0.680467765993589,-19.3844253706691
6698,0.289602377798376,68.8128205676529,0.680147257219407,-19.3952106002639
6699,0.287797142231561,68.7890629923792,0.672931954026417,-19.3910388901682
6700,0.281752683723898,69.3453463060897,0.68321033847754,-19.3815820746076
6701,0.288383161123767,68.5617698958863,0.675919644622019,-19.4027014018473
6702,0.285601190370876,68.7455161626964,0.683625334795045,-19.3971473869038
6703,0.288435534616311,68.6877964121011,0.677966028521092,-19.4000100127132
6704,0.282086843784929,69.0287534822623,0.686088366849587,-19.387117541044
6705,0.290075599505562,68.73495192363,0.674681820387419,-19.3975867590432
6706,0.280561840444798,69.3995513616172,0.687393608260111,-19.3775904192868
6707,0.282643924012764,68.914152648091,0.679148199287486,-19.3898418011334
6708,0.289392462684173,68.5833502228462,0.678493542340106,-19.3967444623108
6709,0.29313160973429,68.6848136539709,0.675122023706195,-19.3926917007527
6710,0.292856841386997,68.7222036804647,0.675465460149184,-19.3952535283781
6711,0.288503812933243,68.9308834011039,0.674669993485393,-19.3917335562445
6712,0.284104101683627,68.8248656385703,0.680100388989223,-19.3913537987548
6713,0.294354514414195,68.4918121578606,0.672680895027792,-19.399613679354
6714,0.28329039767321,69.1920207913154,0.676861133455373,-19.3845569223517
6715,0.289002414976111,68.517942899894,0.673666662237929,-19.4005303456344
6716,0.287658923682171,68.7948755138786,0.683923645318416,-19.39242455374
6717,0.293055147984898,68.5401397185046,0.677249380236984,-19.4001317454953
6718,0.287242141289777,68.7114315894822,0.67292664279111,-19.3948782290008
6719,0.27955373750278,69.2685434882601,0.686512062891644,-19.3809640292097
6720,0.289875545112154,69.0092108463701,0.674102383710256,-19.3855507132991
6721,0.288921481434724,69.0178911023635,0.678777234556512,-19.3831252326505
6722,0.283376657458812,68.8853804592805,0.678512204041115,-19.3900953593868
6723,0.280516986403537,69.2484496290866,0.681402587254731,-19.3800974651851
6724,0.282360435244654,68.9796118305635,0.681416998963805,-19.392810809807
6725,0.287854666496055,68.7483241426545,0.683320936842223,-19.3964056792405
6726,0.293442768268642,68.5139806265839,0.675186426381741,-19.3982244289974
6727,0.282759839983862,69.1712999575194,0.687668348788114,-19.3839748672454
6728,0.291344144797683,68.791343331339,0.68008919169903,-19.3911346250436
6729,0.292555567594876,68.783661657896,0.677040591741459,-19.3907698936137
6730,0.284681689650731,69.353912431073,0.681734106082721,-19.3764234589593
6731,0.283532985136951,69.1416843691043,0.681307138052446,-19.3807900898311
6732,0.284553404858937,69.0766691972514,0.686383620166572,-19.3847813226975
6733,0.28725772006755,68.7557553526785,0.683604903342612,-19.3937915032886
6734,0.291275554782741,68.8311483086656,0.673623131726943,-19.3885115417253
6735,0.286011328212019,69.0680918165011,0.673857268171078,-19.385917618017
6736,0.288736500405174,68.8048863219809,0.683162292160153,-19.3940898881037
6737,0.282730601106406,69.4089006405353,0.680745546708417,-19.3770287967045
6738,0.284267935616625,69.0337661236492,0.682273302674354,-19.3838769817397
6739,0.292373093983682,68.5014655248207,0.671656462334031,-19.401782753704
6740,0.280951399869079,69.4008365484464,0.684978773527107,-19.3793775755226
6741,0.292172269140536,68.4803962879431,0.671275305718371,-19.4008263331964
6742,0.28990630507246,68.6057161188088,0.678134857977571,-19.3956419418875
6743,0.285642319148555,69.1170885524929,0.674555720361847,-19.3832947246898
6744,0.291873584638848,68.8745081445871,0.677321434844362,-19.3891117472665
6745,0.290949884365899,68.91410755585,0.678777512590695,-19.3895848014967
6746,0.279245585074182,69.2507282365542,0.686232787701668,-19.3823804753622
6747,0.290431005639839,68.6719110640305,0.670777909248636,-19.3963806545832
6748,0.285227932461612,69.1620497873892,0.682984318625873,-19.3861344798102
6749,0.288203964406553,68.5214182016241,0.675419336521473,-19.4015658302525
6750,0.284929206993431,68.9700499906704,0.685669179620976,-19.3876896600644
6751,0.287648247787849,68.9619858282274,0.672538952050235,-19.3880681752708
6752,0.288210008852555,69.1464817189607,0.676477934880939,-19.381927396742
6753,0.293273814572454,68.7130201420244,0.673671358239361,-19.3942526208849
6754,0.2877788836007,68.754508284467,0.677070457076721,-19.3982366267062
6755,0.282342771243177,69.1407094274828,0.677130035203863,-19.385838876223
6756,0.292904013018354,68.6395076966328,0.676768685292754,-19.3976129252921
6757,0.285759414137891,69.0073499196179,0.673671528189181,-19.3881079166613
6758,0.287679017183991,68.7050238626709,0.678833248631434,-19.393030164417
6759,0.286762218819945,69.1534129767457,0.68033036054845,-19.385358998855
6760,0.290082831322072,69.0259525954226,0.678392706798532,-19.3857424732796
6761,0.288262852774242,68.5891214563473,0.679369859666538,-19.4017479024881
6762,0.282292734224847,69.1611884538494,0.68241559780753,-19.3876691340028
6763,0.281612273175246,69.2513635219216,0.68169344960541,-19.3846691570573
6764,0.280461212890473,69.1913624861982,0.687266639595521,-19.3847084766806
6765,0.293150741833191,68.42113102229,0.673187178485697,-19.4024031009399
6766,0.290460225368724,68.7357390794875,0.679809576326861,-19.391779858066
6767,0.282570420126357,69.0200804941388,0.677587793705895,-19.3868635411893
6768,0.288178451929521,68.5825027091459,0.675979907684124,-19.3976962365374
6769,0.284052514081734,68.9227874108406,0.682136365239844,-19.3879400474726
6770,0.282298490487921,69.0228741950738,0.682915489472445,-19.3859172281669
6771,0.281654030424587,69.4205411046863,0.681213223250222,-19.3770284668176
6772,0.283367769892887,69.2647255312206,0.685734204739313,-19.3826224146754
6773,0.290235068408928,68.7592816475065,0.681352266313069,-19.3949124782869
6774,0.292151279997763,68.8187374377929,0.677422449991838,-19.3900937558428
6775,0.281406139762456,69.1842348909796,0.684306916410413,-19.3868977971664
6776,0.283844125570045,69.3874678191761,0.681605547996707,-19.3765059650609
6777,0.28586268986956,68.9022011246227,0.679091211963282,-19.3946467158543
6778,0.280531867190461,69.3500290087825,0.683640261091423,-19.3814449756201
6779,0.285273723552153,68.8420745226613,0.683369729433217,-19.3907518268718
6780,0.281846059672515,69.3967254957114,0.680984945270907,-19.3783148256759
6781,0.292918810616503,68.6034072898262,0.673400718268578,-19.3951250462993
6782,0.286924369712418,68.7016745399763,0.679798628783208,-19.3996142604406
6783,0.28319256937387,69.2556176944578,0.679367637037607,-19.3834761524315
6784,0.28489571674764,68.7088294793263,0.677908881207887,-19.3982163497353
6785,0.284280691320011,68.9993959022574,0.675591869137666,-19.3864845708883
6786,0.287807296922931,68.9555276365459,0.673892475127059,-19.3904440763024
6787,0.291609190358679,68.6955272196428,0.678763857319314,-19.3967893875305
6788,0.290226261418483,68.9448976067734,0.67907123070604,-19.3894742191683
6789,0.288798490439957,69.0911015095733,0.675645471343094,-19.3832421208042
6790,0.288473435107919,68.6186810477908,0.676842144526557,-19.3958213332718
6791,0.288449913549628,68.5984683204596,0.67673319224812,-19.3966980323474
6792,0.289356318719392,69.0251268189927,0.679131650015747,-19.3836193885394
6793,0.293254172327928,68.7193125457866,0.675009180389591,-19.3931157998541
6794,0.288623999579649,69.1099394820331,0.677602927367234,-19.3817660504429
6795,0.289827700865381,68.4893440695424,0.67550724029951,-19.4035671976485
6796,0.280241503859766,69.2948581672923,0.687454822630928,-19.3812286028414
6797,0.290950026969542,68.7307946602711,0.675292244710192,-19.3909563307498
6798,0.285093356607788,69.216425421837,0.676810805256586,-19.3797601468848
6799,0.285926948868753,68.9046229267148,0.676966096971613,-19.3872527218441
6800,0.286042426046943,68.9154696371802,0.67969806577509,-19.3941684363553
6801,0.290953173464727,68.8480366265806,0.676432956382275,-19.3878302794325
6802,0.290680549284094,68.7103758237427,0.671442186508099,-19.3932000071774
6803,0.293206270716941,68.6151968766545,0.67333995339459,-19.3950372318562
6804,0.292880788045913,68.7524662800318,0.675767328039273,-19.3929495947479
6805,0.284811828755661,69.10876716333,0.679408172473421,-19.3883241154984
6806,0.280152516053481,69.3066806517333,0.681860350331783,-19.3822992810707
6807,0.285070818080407,68.7729973526541,0.678473014685452,-19.3927557747971
6808,0.28703073996159,69.0895897016525,0.678727929046275,-19.3875333682262
6809,0.288666956198159,68.8963840644747,0.674304321254641,-19.3924331965798
6810,0.290410126822098,68.9310806082875,0.677532061393786,-19.3858942562679
6811,0.28029373843891,69.309168860114,0.686387237870872,-19.3792729402901
6812,0.286686544041352,69.2002109750188,0.68136073264473,-19.3829233126887
6813,0.290050179281673,68.8195874682305,0.674630883535474,-19.3886022216705
6814,0.28712324917542,68.6971158352776,0.679665001108243,-19.3996178663696
6815,0.287525308133512,69.0791312873327,0.68305120654608,-19.3833956832309
6816,0.289994875141893,68.6849148373985,0.671577810573006,-19.3943397048318
6817,0.28378833655293,68.7777137447341,0.681085664097003,-19.3950166514216
6818,0.286233388546304,68.8426887667072,0.676711074516461,-19.3957745018777
6819,0.29081442225503,68.6603575619628,0.676605680184382,-19.3933386197436
6820,0.283003704267897,68.9491036408107,0.677204774083846,-19.3915847421762
6821,0.289549089411943,68.808949325648,0.674566031673742,-19.3890269470321
6822,0.291106237916892,68.4482841210824,0.673634947831893,-19.4023788574253
6823,0.285923158627368,68.8106250690173,0.683292495677743,-19.3959737090056
6824,0.282876681126077,69.3487465311719,0.679983978428475,-19.3795160045643
6825,0.290167513377128,69.0040209033924,0.675696774367382,-19.3854285876899
6826,0.292045875601006,68.8272966783235,0.674449669117669,-19.3912652630916
6827,0.28807925287186,69.1212443083495,0.679832081295841,-19.3814241641401
6828,0.287647604258603,68.9819887826817,0.673555125230103,-19.3859079689458
6829,0.288126614869159,68.9216404384906,0.679896856528021,-19.3926604928194
6830,0.285672019518066,69.2381695177475,0.67750650108257,-19.3814082401157
6831,0.283744620853073,69.3346828697122,0.679461003532468,-19.3792350833267
6832,0.281959817473445,69.0335673767125,0.68618623449507,-19.388445227359
6833,0.289975602008461,68.6650480263926,0.676951578597762,-19.3996178536683
6834,0.282688835364031,68.997306328484,0.678450763405445,-19.3871821022107
6835,0.283707122290062,69.2563680679219,0.685605753264045,-19.3795005889015
